sample_id,image_path,scene_id,utterance_idx,text,label_text,label_id,split,num_faces,face_paths,face_prob_negative,face_prob_neutral,face_prob_positive,face_detected_flag,num_faces_norm,image_prob_negative,image_prob_neutral,image_prob_positive
train-u0000060,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\60.jpg,train-10,60,Satellites are down. Solar flares.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000060__face0.jpg'],0.27338418,0.3915686,0.3350472,1,0.2,0.31575114,0.34655988,0.33768898
train-u0000061,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\61.jpg,train-10,61,There are no solar flares right now.,negative,0,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000061__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000061__face1.jpg']",0.276136535,0.416724445,0.30713908,1,0.4,0.3155592,0.35535294,0.32908782
train-u0000062,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\62.jpg,train-10,62,"Yes, there are.",negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000062__face0.jpg'],0.33802053,0.32969514,0.33228436,1,0.2,0.3131768,0.34868938,0.33813384
train-u0000063,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\63.jpg,train-11,63,What I meant to say was my battery died.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000063__face0.jpg'],0.28501412,0.39479297,0.32019287,1,0.2,0.30487674,0.36401525,0.33110803
train-u0000064,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\64.jpg,train-11,64,What the hell was that about?,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000064__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000064__face1.jpg']",0.30177705,0.424641785,0.273581105,1,0.4,0.32800248,0.3358647,0.3361329
train-u0000065,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\65.jpg,train-11,65,I don't know.,negative,0,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000065__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000065__face1.jpg']",0.310038915,0.39266628000000003,0.297294795,1,0.4,0.3217196,0.34432876,0.33395168
train-u0000066,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\66.jpg,train-11,66,Do you think this is really Hillary Clinton doing it with Oprah?,negative,0,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000066__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000066__face1.jpg']",0.31389533000000003,0.39466771,0.29143697,1,0.4,0.30443424,0.36138892,0.33417687
train-u0000067,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\67.jpg,train-11,67,"Oh, we really need to get you a girl.",negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000067__face0.jpg'],0.30489764,0.36602712,0.3290752,1,0.2,0.30434418,0.3668108,0.32884505
train-u0000068,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\68.jpg,train-11,68,Leonard.,negative,0,train,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.30931732,0.3653972,0.32528546
train-u0000069,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\69.jpg,train-11,69,"Oh, just come in!",neutral,1,train,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.30806002,0.37257665,0.31936336
train-u0000070,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\70.jpg,train-11,70,Thanks for seeing me on such short notice.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000070__face0.jpg'],0.36259604,0.34800592,0.28939798,1,0.2,0.30390546,0.37261677,0.32347775
train-u0000071,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\71.jpg,train-11,71,"What do you want, Sheldon?",negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000071__face0.jpg'],0.25214064,0.37033087,0.37752852,1,0.2,0.30064696,0.36195424,0.33739883
train-u0000072,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\72.jpg,train-11,72,Maybe this isn't a good time.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000072__face0.jpg'],0.3167629,0.35265136,0.33058575,1,0.2,0.30272433,0.37927195,0.31800374
train-u0000073,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\73.jpg,train-11,73,Tell me why you woke me up or I swear to God I will kill you.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000073__face0.jpg'],0.27261537,0.37355047,0.35383412,1,0.2,0.2966754,0.3624462,0.34087846
train-u0000074,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\74.jpg,train-12,74,"No, I don't want to do it. You can do it.",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000074__face0.jpg'],0.28668207,0.469682,0.24363591,1,0.2,0.32179365,0.36387795,0.31432834
train-u0000075,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\75.jpg,train-12,75,"Okay, you can take him for shoes.",positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000075__face0.jpg'],0.2132096,0.5291795,0.25761092,1,0.2,0.30656168,0.34073687,0.35270146
train-u0000076,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\76.jpg,train-12,76,I just took him for shoes.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000076__face0.jpg'],0.26858422,0.46970016,0.26171568,1,0.2,0.31394833,0.37067866,0.31537294
train-u0000077,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\77.jpg,train-12,77,"Well, all I know is he says they hurt his feet.",neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000077__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000077__face1.jpg']",0.24990146000000002,0.45445436,0.295644135,1,0.4,0.29907587,0.35559264,0.3453315
train-u0000078,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\78.jpg,train-12,78,Fine. I'll take him for shoes next Saturday.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000078__face0.jpg'],0.3239808,0.38574412,0.29027504,1,0.2,0.30888537,0.36571422,0.32540038
train-u0000079,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\79.jpg,train-13,79,You're taking him to Disneyland?,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000079__face0.jpg'],0.2656818,0.41130245,0.32301575,1,0.2,0.31438392,0.36718783,0.31842825
train-u0000080,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\80.jpg,train-13,80,"Well, he heard me making plans on the phone..",negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000080__face0.jpg'],0.25854346,0.48850688,0.25294963,1,0.2,0.30958572,0.34664857,0.34376568
train-u0000081,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\81.jpg,train-13,81,"Was I going to say ""no""?",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000081__face0.jpg'],0.24901909,0.5171402,0.23384072,1,0.2,0.30269,0.35756576,0.3397442
train-u0000082,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\82.jpg,train-13,82,All right.,negative,0,train,3,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000082__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000082__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000082__face2.jpg']",0.3439625333333334,0.3616717866666666,0.2943656866666667,1,0.6,0.3204193,0.33236536,0.34721532
train-u0000083,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\83.jpg,train-13,83,But let me know if you're going to stuff him with junk food.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000083__face0.jpg'],0.34125316,0.35564032,0.30310652,1,0.2,0.32106692,0.3674644,0.3114687
train-u0000084,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\84.jpg,train-13,84,I don't want to bring home a nice dinner for him and see it go to waste.,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000084__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000084__face1.jpg']",0.327876165,0.363553495,0.30857035499999996,1,0.4,0.31096068,0.3646449,0.32439438
train-u0000085,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\85.jpg,train-13,85,We're going to Disneyland.,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000085__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000085__face1.jpg']",0.29698752,0.40620224,0.29681027,1,0.4,0.30981773,0.35456792,0.33561435
train-u0000086,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\86.jpg,train-14,86,"The cards seem completely out of order and random,",negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000086__face0.jpg'],0.31376743,0.38695037,0.2992822,1,0.2,0.3255054,0.37951443,0.2949801
train-u0000087,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\87.jpg,train-14,87,And the more cards you see..,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000087__face0.jpg'],0.34989977,0.3713702,0.27873006,1,0.2,0.3071978,0.36100075,0.33180147
train-u0000088,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\88.jpg,train-14,88,you get a sense of how everything fits together.,negative,0,train,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.32774457,0.3687254,0.30353007
train-u0000089,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\89.jpg,train-14,89,They're taking us home tomorrow on a plane.,negative,0,train,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.3339649,0.33595246,0.33008265
train-u0000090,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\90.jpg,train-14,90,"And I said no planes, but we don't have a choice,",neutral,1,train,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.33589673,0.3353384,0.32876486
train-u0000091,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\91.jpg,train-15,91,"Sorry. My bad""?",neutral,1,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000091__face0.jpg'],0.31916457,0.3805481,0.30028734,1,0.2,0.310501,0.38531542,0.30418354
train-u0000092,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\92.jpg,train-15,92,How are we doing here?,negative,0,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000092__face0.jpg'],0.3066443,0.32834294,0.36501276,1,0.2,0.330782,0.3712928,0.29792517
train-u0000093,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\93.jpg,train-15,93,"Hey, Jackson, you're talking to Sloan, right?",negative,0,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000093__face0.jpg'],0.38262424,0.29994735,0.31742844,1,0.2,0.32402787,0.3648045,0.31116766
train-u0000094,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\94.jpg,train-15,94,Keeping him updated.,negative,0,test,3,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000094__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000094__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000094__face2.jpg']",0.31150472,0.29853193,0.38996331,1,0.6,0.3362218,0.3155326,0.34824562
train-u0000095,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\95.jpg,train-15,95,"Yeah. Not about work stuff, though.",negative,0,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000095__face0.jpg'],0.34630188,0.33983007,0.31386805,1,0.2,0.31642228,0.3669309,0.31664678
train-u0000096,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\96.jpg,train-15,96,He doesn't need that kind of pressure right now.,neutral,1,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000096__face0.jpg'],0.3761632,0.31760886,0.30622792,1,0.2,0.32676896,0.35989755,0.3133335
train-u0000097,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\97.jpg,train-15,97,What is wrong with you two?,neutral,1,test,4,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000097__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000097__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000097__face2.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000097__face3.jpg']",0.3099268975,0.33777797249999997,0.3522951025,1,0.8,0.3239414,0.3231865,0.35287213
train-u0000098,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\98.jpg,train-16,98,"Arizona's not gonna lose her leg,",positive,2,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000098__face0.jpg'],0.27950212,0.37150225,0.34899557,1,0.2,0.3089511,0.38624722,0.30480173
train-u0000099,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\99.jpg,train-16,99,They're coming back.,negative,0,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000099__face0.jpg'],0.352276,0.35824874,0.28947526,1,0.2,0.3196279,0.3634824,0.31688964
train-u0000100,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\100.jpg,train-16,100,So let's act like it.,neutral,1,test,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000100__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000100__face1.jpg']",0.25383935,0.385592355,0.36056831,1,0.4,0.31616265,0.36287588,0.3209615
train-u0000101,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\101.jpg,train-16,101,They're gonna be fine.,positive,2,test,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000101__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000101__face1.jpg']",0.272549655,0.35744738,0.37000294,1,0.4,0.3214486,0.3472856,0.33126578
train-u0000102,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\102.jpg,train-16,102,We're all going to be fine.,positive,2,test,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000102__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000102__face1.jpg']",0.28590435000000003,0.33378280000000005,0.38031286,1,0.4,0.31545225,0.3529781,0.33156964
train-u0000103,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\103.jpg,train-16,103,How long are we saying that this is okay?,neutral,1,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000103__face0.jpg'],0.29567015,0.37290147,0.3314284,1,0.2,0.31359476,0.3878614,0.29854384
train-u0000104,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\104.jpg,train-16,104,As long as she needs.,negative,0,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000104__face0.jpg'],0.2488021,0.40980178,0.34139615,1,0.2,0.30666772,0.38333827,0.30999398
train-u0000105,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\105.jpg,train-16,105,"I, for one, find it refreshing.",positive,2,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000105__face0.jpg'],0.27801093,0.44369808,0.27829096,1,0.2,0.30287078,0.38123888,0.31589037
train-u0000106,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\106.jpg,train-16,106,"They say, if you don't have something nice to say...",negative,0,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000106__face0.jpg'],0.27821776,0.42305753,0.2987247,1,0.2,0.2924386,0.38472185,0.32283956
train-u0000107,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\107.jpg,train-16,107,She never has anything nice to say.,neutral,1,test,3,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000107__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000107__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000107__face2.jpg']",0.30851157,0.33225659,0.35923181666666665,1,0.6,0.338355,0.31001383,0.3516312
train-u0000108,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\108.jpg,train-16,108,"Come on, Yang. I'm wide open. Just hit me.",neutral,1,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000108__face0.jpg'],0.2827755,0.4447488,0.27247575,1,0.2,0.28467298,0.38926473,0.32606235
train-u0000109,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\109.jpg,train-16,109,I said no more damn restraints!,neutral,1,test,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.32807544,0.3333881,0.33853653
train-u0000110,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\110.jpg,train-16,110,"Look, she is clearly a danger.",neutral,1,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000110__face0.jpg'],0.36247155,0.35373878,0.2837896,1,0.2,0.3433403,0.31784683,0.33881286
train-u0000111,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\111.jpg,train-16,111,She doesn't even belong on this floor.,neutral,1,test,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000111__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000111__face1.jpg']",0.388127475,0.33691486,0.274957615,1,0.4,0.33653072,0.32381794,0.33965132
train-u0000112,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\112.jpg,train-17,112,"Look, there is nothing physically wrong with her.",positive,2,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000112__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000112__face1.jpg']",0.3499599,0.331888065,0.318152015,1,0.4,0.32660937,0.33429262,0.33909798
train-u0000113,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\113.jpg,train-17,113,She belongs up in psych.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000113__face0.jpg'],0.35132453,0.3336001,0.3150754,1,0.2,0.3245656,0.3475042,0.32793024
train-u0000114,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\114.jpg,train-17,114,I am the chief of surgery and her husband.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000114__face0.jpg'],0.33438095,0.32252124,0.3430978,1,0.2,0.33215037,0.33979982,0.32804984
train-u0000115,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\115.jpg,train-17,115,Don't tell me where she belongs.,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000115__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000115__face1.jpg']",0.30984848499999995,0.34770815,0.342443365,1,0.4,0.3012855,0.35408857,0.34462595
train-u0000116,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\116.jpg,train-17,116,"Well, with all due respect, sir,",neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000116__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000116__face1.jpg']",0.30586767,0.339077915,0.35505434999999996,1,0.4,0.30626565,0.34739587,0.34633854
