sample_id,image_path,scene_id,utterance_idx,text,label_text,label_id,split,num_faces,face_paths
train-u0000077,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\77.jpg,train-12,77,"Well, all I know is he says they hurt his feet.",neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000077__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000077__face1.jpg']"
train-u0000078,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\78.jpg,train-12,78,Fine. I'll take him for shoes next Saturday.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000078__face0.jpg']
train-u0000079,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\79.jpg,train-13,79,You're taking him to Disneyland?,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000079__face0.jpg']
train-u0000080,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\80.jpg,train-13,80,"Well, he heard me making plans on the phone..",negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000080__face0.jpg']
train-u0000081,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\81.jpg,train-13,81,"Was I going to say ""no""?",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000081__face0.jpg']
train-u0000082,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\82.jpg,train-13,82,All right.,negative,0,train,3,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000082__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000082__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000082__face2.jpg']"
train-u0000083,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\83.jpg,train-13,83,But let me know if you're going to stuff him with junk food.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000083__face0.jpg']
train-u0000084,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\84.jpg,train-13,84,I don't want to bring home a nice dinner for him and see it go to waste.,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000084__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000084__face1.jpg']"
train-u0000085,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\85.jpg,train-13,85,We're going to Disneyland.,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000085__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000085__face1.jpg']"
train-u0000086,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\86.jpg,train-14,86,"The cards seem completely out of order and random,",negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000086__face0.jpg']
train-u0000087,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\87.jpg,train-14,87,And the more cards you see..,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000087__face0.jpg']
train-u0000088,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\88.jpg,train-14,88,you get a sense of how everything fits together.,negative,0,train,0,[]
train-u0000089,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\89.jpg,train-14,89,They're taking us home tomorrow on a plane.,negative,0,train,0,[]
train-u0000090,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\90.jpg,train-14,90,"And I said no planes, but we don't have a choice,",neutral,1,train,0,[]
train-u0000091,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\91.jpg,train-15,91,"Sorry. My bad""?",neutral,1,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000091__face0.jpg']
train-u0000092,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\92.jpg,train-15,92,How are we doing here?,negative,0,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000092__face0.jpg']
train-u0000093,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\93.jpg,train-15,93,"Hey, Jackson, you're talking to Sloan, right?",negative,0,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000093__face0.jpg']
train-u0000094,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\94.jpg,train-15,94,Keeping him updated.,negative,0,test,3,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000094__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000094__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000094__face2.jpg']"
train-u0000095,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\95.jpg,train-15,95,"Yeah. Not about work stuff, though.",negative,0,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000095__face0.jpg']
train-u0000096,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\96.jpg,train-15,96,He doesn't need that kind of pressure right now.,neutral,1,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000096__face0.jpg']
train-u0000097,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\97.jpg,train-15,97,What is wrong with you two?,neutral,1,test,4,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000097__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000097__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000097__face2.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000097__face3.jpg']"
train-u0000098,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\98.jpg,train-16,98,"Arizona's not gonna lose her leg,",positive,2,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000098__face0.jpg']
train-u0000099,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\99.jpg,train-16,99,They're coming back.,negative,0,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000099__face0.jpg']
train-u0000100,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\100.jpg,train-16,100,So let's act like it.,neutral,1,test,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000100__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000100__face1.jpg']"
train-u0000101,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\101.jpg,train-16,101,They're gonna be fine.,positive,2,test,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000101__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000101__face1.jpg']"
train-u0000102,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\102.jpg,train-16,102,We're all going to be fine.,positive,2,test,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000102__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000102__face1.jpg']"
train-u0000103,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\103.jpg,train-16,103,How long are we saying that this is okay?,neutral,1,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000103__face0.jpg']
train-u0000104,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\104.jpg,train-16,104,As long as she needs.,negative,0,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000104__face0.jpg']
train-u0000105,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\105.jpg,train-16,105,"I, for one, find it refreshing.",positive,2,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000105__face0.jpg']
train-u0000106,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\106.jpg,train-16,106,"They say, if you don't have something nice to say...",negative,0,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000106__face0.jpg']
train-u0000107,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\107.jpg,train-16,107,She never has anything nice to say.,neutral,1,test,3,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000107__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000107__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000107__face2.jpg']"
train-u0000108,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\108.jpg,train-16,108,"Come on, Yang. I'm wide open. Just hit me.",neutral,1,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000108__face0.jpg']
train-u0000109,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\109.jpg,train-16,109,I said no more damn restraints!,neutral,1,test,0,[]
train-u0000110,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\110.jpg,train-16,110,"Look, she is clearly a danger.",neutral,1,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000110__face0.jpg']
train-u0000111,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\111.jpg,train-16,111,She doesn't even belong on this floor.,neutral,1,test,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000111__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000111__face1.jpg']"
train-u0000112,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\112.jpg,train-17,112,"Look, there is nothing physically wrong with her.",positive,2,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000112__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000112__face1.jpg']"
train-u0000113,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\113.jpg,train-17,113,She belongs up in psych.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000113__face0.jpg']
train-u0000114,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\114.jpg,train-17,114,I am the chief of surgery and her husband.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000114__face0.jpg']
train-u0000115,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\115.jpg,train-17,115,Don't tell me where she belongs.,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000115__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000115__face1.jpg']"
train-u0000116,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\116.jpg,train-17,116,"Well, with all due respect, sir,",neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000116__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000116__face1.jpg']"
train-u0000117,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\117.jpg,train-17,117,Okay.,negative,0,train,0,[]
train-u0000118,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\118.jpg,train-17,118,Okay. It's time.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000118__face0.jpg']
train-u0000119,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\119.jpg,train-17,119,It's time to get up.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000119__face0.jpg']
train-u0000120,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\120.jpg,train-17,120,They are gonna take you upstairs,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000120__face0.jpg']
train-u0000121,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\121.jpg,train-17,121,And you're gonna go slack-jawed and cuckoo's nest.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000121__face0.jpg']
train-u0000122,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\122.jpg,train-17,122,And you'll never be you again.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000122__face0.jpg']
train-u0000123,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\123.jpg,train-17,123,"Cristina, please, I am begging you. Please.",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000123__face0.jpg']
train-u0000124,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\124.jpg,train-17,124,You have to say something.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000124__face0.jpg']
train-u0000125,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\125.jpg,train-17,125,"Cristina, please.",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000125__face0.jpg']
train-u0000126,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\126.jpg,train-17,126,Do you hear me?,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000126__face0.jpg']
train-u0000127,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\127.jpg,train-17,127,"Say something, please.",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000127__face0.jpg']
train-u0000128,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\128.jpg,train-17,128,"1,' 1EF",negative,0,train,0,[]
train-u0000129,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\129.jpg,train-18,129,The tumor can recur too easily.,neutral,1,train,3,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000129__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000129__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000129__face2.jpg']"
train-u0000130,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\130.jpg,train-18,130,You need to dissect the two draining veins clear,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000130__face0.jpg']
train-u0000131,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\131.jpg,train-18,131,"You get it all, she's cured.",positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000131__face0.jpg']
train-u0000132,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\132.jpg,train-18,132,"Well, that's much sexier, isn't it?",positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000132__face0.jpg']
train-u0000133,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\133.jpg,train-18,133,That's why we keep him around.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000133__face0.jpg']
train-u0000134,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\134.jpg,train-18,134,"Thanks, Shepherd. I'd be happy to have you join me..",positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000134__face0.jpg']
train-u0000135,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\135.jpg,train-18,135,or if you'd like to observe.,negative,0,train,3,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000135__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000135__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000135__face2.jpg']"
train-u0000136,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\136.jpg,train-18,136,"I, um... probably have a class to teach.",negative,0,train,3,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000136__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000136__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000136__face2.jpg']"
train-u0000137,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\137.jpg,train-18,137,Good luck.,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000137__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000137__face1.jpg']"
train-u0000138,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\138.jpg,train-18,138,She's right.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000138__face0.jpg']
train-u0000139,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\139.jpg,train-18,139,You're invaluable.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000139__face0.jpg']
train-u0000140,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\140.jpg,train-18,140,Great.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000140__face0.jpg']
train-u0000141,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\141.jpg,train-18,141,"Oh, hey. Dr. Shepherd. This is pretty cool.",negative,0,train,0,[]
train-u0000142,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\142.jpg,train-19,142,"Oh, is that so?",negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000142__face0.jpg']
train-u0000143,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\143.jpg,train-19,143,Yeah. She just freed the first draining vein.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000143__face0.jpg']
train-u0000144,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\144.jpg,train-19,144,"Yeah, I got it, Ross. Thanks.",positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000144__face0.jpg']
train-u0000145,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\145.jpg,train-19,145,There's bleeding on the sinus.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000145__face0.jpg']
train-u0000146,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\146.jpg,train-19,146,Suction.,negative,0,train,0,[]
train-u0000147,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\147.jpg,train-20,147,"Survive what? Cristina, this is life.",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0000147__face0.jpg']
